equipment_energy_consumption,lighting_energy,zone1_temperature,zone1_humidity,zone2_temperature,zone3_temperature,zone4_temperature,zone6_temperature,zone6_humidity,zone8_temperature,zone8_humidity,zone9_humidity,outdoor_temperature,atmospheric_pressure,outdoor_humidity,wind_speed,hour,random_variable
70.0,0.0,21.29,36.4666666666667,19.1,21.29,20.73,6.96666666666667,50.3666666666667,22.5,36.863333333333294,,6.0833333333333295,762.1,85.3333333333333,4.0,17,37.5589606584981
50.0,0.0,22.0,38.6633333333333,15.315000000000005,22.4266666666667,22.02,1.0,50.1266666666667,,38.4,38.863333333333294,3.2,760.2999999999998,89.0,1.0,1,43.361152173019946
30.0,0.0,19.89,37.3266666666667,17.2,20.89,18.4266666666667,1.9,79.3333333333333,20.7,43.7,41.6266666666667,1.2,741.0666666666668,96.8333333333333,1.0,7,41.15542045328766
50.0,0.0,20.7,43.2,19.7,20.29,18.29,12.0,76.4266666666667,19.8972222222222,45.535,48.9,13.1,762.1,55.0,5.0,15,9.596889605745671
80.0,0.0,,39.157142857142894,20.29,20.79,19.1,8.047499999999998,83.00875,,39.5,38.7,5.66666666666667,738.7999999999998,88.5,3.8333333333333295,14,27.29122696910053
50.0,0.0,21.89,,19.73,23.1666666666667,22.1,7.79666666666667,49.6,22.89,45.463333333333296,42.356,8.5,760.5,90.0,3.0,4,
80.0,0.0,22.5,40.03,24.074999999999996,23.2,22.79,16.2266666666667,1.0,22.56666666666669,38.3266666666667,37.7385714285714,11.7666666666667,766.8333333333329,59.0,2.333333333333329,10,25.60698332963512
60.0,,20.0,37.29,17.2,20.82333333333329,18.5,1.9,79.4,20.7,43.4666666666667,41.59,1.2,740.9333333333329,96.1666666666667,1.0,7,32.70992737961933
130.0,0.0,22.463333333333296,40.0266666666667,20.5,22.6,21.39,9.75666666666667,27.1266666666667,24.89,38.56,36.9,,750.9,66.3333333333333,3.333333333333329,20,2.5073516997508705
110.0,0.0,19.0,39.03,17.6666666666667,18.7,17.79,-4.06166666666667,83.33277777777779,20.088888888888896,41.51,38.09,-2.35,757.7999999999998,85.5,1.0,18,14.129094989039004
60.0,0.0,22.39,39.1266666666667,20.6666666666667,23.2,22.6666666666667,11.4633333333333,43.7666666666667,23.39,46.5,40.44,10.9333333333333,760.0,88.0,3.16666666666667,0,11.832362681161612
40.0,0.0,21.7,,19.0,22.5,21.0,6.09,56.29,22.6333333333333,45.59,41.59,5.0,756.5,39.75000000000005,1.0,4,43.138072709552944
70.0,0.0,19.6333333333333,37.1333333333333,17.6333333333333,19.7,18.1,-0.5666666666666669,85.73,19.2385714285714,38.7228571428571,36.96,1.15,760.5,91.0,2.5,9,38.667415245436125
130.0,0.0,22.29,,20.5,24.6666666666667,21.2,11.876,13.954,23.79,37.8714285714286,40.2925,10.3,753.2,70.0,3.0,18,31.19010500377044
50.0,0.0,22.39,,22.7,22.29,21.2,13.5333333333333,29.9,22.82333333333329,39.433333333333294,41.2,10.7333333333333,760.7,58.0,2.66666666666667,14,0.8513753302395343
50.0,0.0,21.6,38.5,19.39,22.2225,20.39,8.359999999999998,53.83333333333329,22.0,39.5,37.79,,759.616666666667,78.8333333333333,1.0,22,6.324490264523774
40.0,0.0,21.2,46.9,19.89,22.1666666666667,20.2,10.63,87.0333333333333,20.6,48.29,46.79,10.4,751.0,95.0,6.0,14,22.23067538579925
60.0,0.0,20.1,43.73,19.39,19.79,19.6,4.4,91.2725,18.5,47.3266666666667,,4.5,745.2,93.0,7.0,20,22.311766166239977
175.0,0.0,22.0,42.1633333333333,19.1,23.89,22.2,6.09,54.5266666666667,22.79,45.2614285714286,43.7,5.5,750.2,90.0,1.0,6,34.7408213885501
60.0,0.0,21.89,44.29,20.6,22.0,22.29,10.1371428571429,80.2228571428571,21.963333333333296,52.8266666666667,46.79,9.8,753.1333333333331,86.0,7.16666666666667,1,20.46284487005323
70.0,0.0,20.7,28.924999999999947,20.2,21.445,20.7,9.498,30.6,21.1,36.26,34.795,7.31666666666667,752.25,73.6666666666667,8.83333333333333,12,-27.280897863965947
60.0,0.0,22.1333333333333,40.4666666666667,19.8566666666667,22.79,21.39,9.1,50.26,26.294940476190497,43.0266666666667,38.6266666666667,9.6,750.1,76.0,-4.0,23,47.279234987217926
60.0,0.0,23.39,35.59,21.32333333333329,23.7,22.79,8.89,30.16333333333329,23.1,43.86,39.704285714285696,9.95,757.15,76.5,2.0,1,6.740777287632226
175.0,0.0,20.89,45.03,20.39,21.39,19.7,11.69,66.4933333333333,21.0,47.6427777777778,47.03,10.8666666666667,748.533333333333,72.3333333333333,8.66666666666667,15,16.6142224567011
100.0,0.0,22.39,41.925,21.6666666666667,21.7,20.1966666666667,6.8333333333333295,68.09,22.0,41.19388888888889,41.0,7.46666666666667,745.866666666667,69.6666666666667,10.3333333333333,21,46.534964127931744
110.0,0.0,21.79,42.363333333333294,20.29,22.79,21.34,11.0,40.893333333333295,23.5,43.18166666666671,39.9,11.0666666666667,751.216666666667,79.6666666666667,7.3333333333333295,17,32.981494546402246
60.0,0.0,21.79,37.1266666666667,23.89,22.1,22.79,13.0633333333333,1.43,21.2,27.56666666666675,37.7,11.3333333333333,767.4,56.0,6.0,12,34.72907628165557
120.0,0.0,22.1666666666667,42.6233333333333,20.5,21.39,19.6,4.19,91.3,22.6,42.6694444444444,,3.5,733.9333333333323,96.0,4.16666666666667,19,35.2397529873997
50.0,0.0,22.2,39.9,22.0,22.4266666666667,21.6,12.6085714285714,7.298571428571431,22.39,37.0666666666667,41.59,10.8666666666667,752.7999999999998,58.0,7.3333333333333295,14,28.436223743483424
90.0,0.0,21.0,39.0,19.6,21.79,20.6,11.86,21.3,,27.56666666666675,37.863333333333294,9.35,756.116666666667,66.0,4.0,16,4.097376496065408
50.0,0.0,19.89,35.4,16.7,20.06666666666669,19.39,-0.233333333333333,,22.033333333333296,39.963333333333296,40.6266666666667,0.0666666666666668,769.85,90.6666666666667,4.0,8,10.889640264213083
50.0,0.0,20.6,43.9,19.79,20.6,19.7,7.93333333333333,99.9,18.39,48.7,48.933333333333294,8.15,763.95,93.5,2.5,4,42.36998631386086
110.0,,22.89,37.86,21.79,,22.5,10.6242857142857,1.81428571428571,24.0,36.45,38.53,10.3333333333333,757.0499999999998,48.0,6.0,15,19.35421066591516
70.0,0.0,22.2,34.03,20.533333333333296,20.7,21.0,10.1,20.99,25.1,31.5,38.09,9.6,768.366666666667,56.16666666666671,6.8333333333333295,16,
50.0,0.0,20.06666666666669,35.76,17.9633333333333,20.0,18.1,-2.12666666666667,83.6566666666667,21.1333333333333,41.23,39.7,-1.15,754.65,86.5,3.5,4,10.826783743686974
50.0,0.0,22.2,40.4,19.89,22.79,21.39,9.16,50.5,24.7,42.69333333333329,38.4666666666667,9.533333333333328,750.1833333333329,76.0,5.8333333333333295,22,9.302427782677114
90.0,0.0,21.1333333333333,,20.29,23.06666666666669,21.0,9.26333333333333,67.6666666666667,21.79,47.45,43.56,9.01666666666667,739.35,68.5,12.0,13,13.667380705010144
175.0,0.0,22.2,38.033333333333296,21.6333333333333,24.463333333333296,23.0,13.03,8.42666666666667,,39.09,37.7,9.9,733.9333333333323,69.3333333333333,3.666666666666672,9,43.81104047643021
60.0,,22.6333333333333,44.73,22.1,22.29,20.29,9.0,90.99333333333328,20.73,,47.7,8.733333333333329,758.366666666667,89.6666666666667,6.0,22,27.259043778758496
50.0,0.0,20.7,40.1725,18.89,21.39,18.79,3.09,92.4,21.373333333333296,,45.4,2.5,734.4,,2.0,5,4.997555445879698
50.0,0.0,20.2,37.09,17.4266666666667,20.73,18.6,1.5,79.18999999999998,20.79,43.2,41.363333333333294,,740.466666666667,97.6666666666667,1.0,5,47.879578615538776
40.0,0.0,18.89,44.2,18.2,26.0375,18.5,-7.284999999999998,78.8233333333333,18.7,53.59,50.2,5.1,752.35,90.0,7.5,5,16.99896017089486
175.0,0.0,21.2,35.9666666666667,19.2,22.3566666666667,20.89,9.42666666666667,23.5633333333333,22.675,36.85,35.2,7.0833333333333295,762.1333333333331,68.1666666666667,3.0,16,31.082605454139408
40.0,0.0,19.0,35.03,18.1666666666667,26.0375,18.5,1.76666666666667,59.6,20.06666666666669,38.59,37.6333333333333,2.13333333333333,762.95,73.6666666666667,5.8333333333333295,9,30.145286780316383
140.0,0.0,22.533333333333296,47.1966666666667,22.033333333333296,21.7,20.06666666666669,11.1,99.9,21.71,52.4294444444444,49.29,11.6,752.7999999999998,91.0,8.0,19,40.88162771658972
60.0,0.0,22.0,34.4,20.56666666666669,20.5,21.0,9.63,22.72666666666669,24.79,32.26,38.4,9.35,768.65,56.0,7.0,15,
50.0,0.0,20.7,42.6633333333333,,20.533333333333296,17.7,8.39,99.9,18.0555555555556,50.05,50.863333333333294,8.33333333333333,765.733333333333,94.0,3.333333333333329,3,38.503276626579456
90.0,0.0,20.89,36.9666666666667,19.5,21.7,24.585,6.29666666666667,49.9,21.5,37.79,35.0,5.15,748.5,,5.0,16,
-25.0,0.0,23.5,40.23,20.79,24.175,20.39,3.23,63.6966666666667,23.6,39.1633333333333,38.29,4.5,759.15,88.5,1.0,21,7.162378181237728
50.0,0.0,20.79,43.723333333333294,19.89,21.6411764705882,20.22666666666669,4.03,95.3666666666667,21.0722222222222,27.56666666666675,47.43,4.0,762.733333333333,94.5,6.0,8,13.695482886396348
175.0,0.0,21.4266666666667,41.59666666666671,19.7,21.89,20.6666666666667,9.13,51.0666666666667,24.5,,52.055,8.43333333333333,754.1666666666669,76.3333333333333,4.0,17,30.018119548913088
70.0,0.0,,41.2966666666667,19.1333333333333,,22.29,5.8,54.76,22.79,45.0,43.76,5.25,750.45,,1.0,5,34.97926804702729
90.0,0.0,21.32333333333329,43.5266666666667,15.315000000000005,21.6222222222222,22.6666666666667,3.43333333333333,94.06,20.2,46.6277777777778,48.86,4.23333333333333,759.2999999999998,,4.0,9,47.12927702348679
100.0,0.0,23.525,40.47,20.8566666666667,24.2,20.5,3.36,62.3266666666667,23.6,39.23,38.4,4.76666666666667,759.1333333333331,87.6666666666667,1.0,21,16.43117701169103
90.0,0.0,21.79,40.73,20.26,21.2,21.1,0.6333333333333329,-37.218333333333256,20.7,41.66,39.09,2.3,760.2,91.3333333333333,1.0,21,38.92852384597063
50.0,0.0,22.033333333333296,41.6266666666667,19.6,,21.73,9.6,50.1,23.033333333333296,47.1566666666667,44.933333333333294,9.25,744.866666666667,87.5,5.16666666666667,4,10.691493982449172
50.0,0.0,21.7,43.433333333333294,20.32333333333329,21.5,21.6,5.46666666666667,87.9333333333333,21.79,49.09,44.59,-6.325000000000006,753.75,95.0,2.0,23,
50.0,0.0,20.39,35.09,16.89,20.39,19.5,-0.483333333333333,67.1111111111111,22.7,41.4388888888889,39.79,-0.1,,91.0,3.0,5,47.01889421558008
60.0,0.0,21.5,46.4666666666667,20.7,21.6,21.6,12.54,80.79999999999998,22.3566666666667,50.03,46.8266666666667,12.1,755.1,84.0,10.3333333333333,16,26.352448039688166
60.0,0.0,21.2,41.09,20.39,21.29,19.7,1.32333333333333,90.8333333333333,22.4205555555556,49.67,44.9,1.46666666666667,746.6,123.08333333333326,2.333333333333329,4,35.30277661047876
120.0,0.0,21.89,44.6633333333333,20.8566666666667,23.03888888888889,,5.59,75.09,22.0777777777778,43.1266666666667,43.43,5.383333333333329,762.716666666667,80.0,4.0,18,38.387859659269445
50.0,0.0,19.8566666666667,35.0,17.79,20.5,18.7,-0.8,62.09,20.89,40.56,40.0,,755.6666666666669,79.3333333333333,5.66666666666667,7,12.567884114105254
30.0,0.0,21.7,40.09,18.82333333333329,22.7,20.6,6.19,66.3666666666667,23.1,44.79,,6.0,,98.1666666666667,1.8333333333333297,5,21.467942139133807
-25.0,0.0,,35.4,20.1666666666667,21.29,20.7,10.1266666666667,16.7233333333333,21.73,36.433333333333294,33.53,7.8,753.1,67.0,6.0,15,22.85145930945873
70.0,0.0,22.29,37.2,20.033333333333296,23.5,22.7,9.66,15.6633333333333,22.39,43.5,40.26,9.7,759.7999999999998,68.0,4.0,5,17.996058939024806
175.0,0.0,,39.59,20.86,23.0,21.52,6.59,56.6966666666667,22.2,39.33333333333329,41.09666666666671,18.54166666666668,754.533333333333,79.3333333333333,,10,10.2614832110703
90.0,0.0,21.1,40.0266666666667,21.445,21.865,21.5,7.89666666666667,20.79666666666669,21.56666666666669,36.6566666666667,39.29,7.01666666666667,764.7999999999998,56.33333333333329,8.83333333333333,12,0.8818684378638862
120.0,0.0,21.6666666666667,42.59,21.15,24.3566666666667,21.5,8.429999999999998,66.7933333333333,22.705,45.3494444444444,41.76,7.9,741.0,75.0,12.0,17,
175.0,0.0,22.4266666666667,38.53,22.815,25.82333333333329,23.39,14.3233333333333,4.83,21.89,38.29,29.934999999999995,11.05,759.7999999999998,66.6666666666667,,11,16.992429818492383
175.0,0.0,20.39,39.4666666666667,19.29,,19.2,5.9725,53.82,21.1,36.23,39.1633333333333,5.25,760.1,61.0,7.5,13,46.06811290141195
40.0,0.0,21.0,,18.39,20.1,21.26,4.263333333333329,52.223333333333294,21.0,39.0,35.5,4.8333333333333295,749.6666666666669,72.6666666666667,1.66666666666667,22,29.785683378577232
50.0,0.0,22.463333333333296,41.06,21.6,21.5,21.1333333333333,3.2,92.19,23.235,44.90333333333329,42.433333333333294,2.583333333333329,748.1833333333329,95.8333333333333,3.0,23,10.572811274323612
80.0,0.0,22.4266666666667,40.4266666666667,24.074999999999996,23.1,22.7,15.59,1.0,22.5,38.6266666666667,37.79,11.1,766.7999999999998,63.0,2.0,10,31.25760363182053
90.0,,22.6,42.5,23.39,22.5,21.6666666666667,19.39,14.5266666666667,23.3566666666667,44.6333333333333,43.26,18.54166666666668,,52.0,4.5,14,45.627839607186615
175.0,0.0,22.6333333333333,36.83333333333329,23.1666666666667,,22.5,18.73,1.0,23.6,57.059999999999945,37.44,16.4166666666667,761.15,49.16666666666671,3.16666666666667,17,19.342786364723
50.0,,23.2,37.933333333333294,22.73,22.79,22.1,17.3933333333333,1.46666666666667,23.5,35.4285714285714,39.4,14.9,751.283333333333,56.16666666666671,4.8333333333333295,16,1.2189604109153152
90.0,0.0,19.26,40.76,18.7,19.2,18.79,3.1566666666666694,69.23,19.76,44.79,39.9975,3.2,757.2999999999998,,3.0,18,5.94512791140005
-25.0,0.0,21.32333333333329,36.03,18.79,20.9266666666667,21.32333333333329,-3.22333333333333,68.7633333333333,22.0,40.363333333333294,38.7,-2.2333333333333294,763.1,96.0,1.0,1,34.9861572147347
175.0,0.0,24.500000000000004,,18.1,21.6666666666667,18.6,7.15666666666667,51.293333333333294,22.5,37.5266666666667,37.79,6.75,742.9,60.0,1.5,16,23.96105950465425
60.0,0.0,20.7,44.73,19.79,21.29,20.39,5.09,96.9,20.6111111111111,,45.433333333333294,5.0,761.533333333333,96.0,7.16666666666667,10,
80.0,0.0,21.2,36.3266666666667,18.06666666666669,22.1,20.2,2.1566666666666694,160.87499999999994,22.23,41.0,39.2,1.71666666666667,764.5666666666668,93.5,1.0,6,33.38928850134835
80.0,0.0,21.79,38.7,20.39,22.79,20.29,11.1422222222222,,23.32333333333329,43.22,39.59,8.38333333333333,750.716666666667,75.8333333333333,7.16666666666667,10,47.93006093241274
100.0,0.0,21.7,36.83333333333329,20.79,25.6333333333333,20.06666666666669,12.63,1.19333333333333,22.23,,39.1266666666667,10.0,759.4,65.5,2.0,13,9.10340545233339
130.0,0.0,19.6,41.43,24.074999999999996,19.2,,1.6,83.98999999999998,19.7,45.0,29.934999999999995,3.06666666666667,756.9,88.6666666666667,5.0,20,7.057216286193579
40.0,0.0,,43.9,,21.8566666666667,20.89,3.966666666666669,95.8,21.0,52.98,48.76,4.5,758.0499999999998,89.0,4.5,3,1.4129986870102584
60.0,0.0,22.56666666666669,42.09,24.074999999999996,23.1,23.76,17.4266666666667,8.529999999999998,22.4685714285714,40.7642857142857,42.0,14.1666666666667,751.8333333333329,60.0,3.333333333333329,12,43.51915557635948
70.0,0.0,22.5,44.09,20.1,24.7,21.5,9.06666666666667,49.29,24.2,47.76,45.59,9.08333333333333,748.9,90.0,1.16666666666667,1,3.146274341270328
60.0,0.0,21.23,36.1266666666667,19.6,21.79,20.2,11.36,20.06666666666669,21.76,37.6266666666667,37.1266666666667,9.2,761.2999999999998,63.5,3.0,13,5.707387928850949
50.0,0.0,20.79,28.924999999999947,19.0,21.6,19.6,11.13,66.9333333333333,21.2,44.4,42.845,11.9333333333333,751.866666666667,91.0,4.0,7,17.70745438989252
90.0,0.0,19.3566666666667,40.79,18.7,19.29,19.06666666666669,5.66,55.6966666666667,19.1,44.29,40.56,5.0,757.2999999999998,71.0,3.0,17,6.611408607568592
50.0,0.0,21.5,39.9,19.7,21.445,19.1,3.4,92.3,21.725,45.67,43.363333333333294,2.7,733.9333333333323,99.0,2.833333333333329,1,
50.0,0.0,21.6,39.09,22.5,22.1,22.0,15.43,3.09666666666667,21.32333333333329,40.09,39.29,12.0,765.6666666666669,39.75000000000005,1.0,12,35.32504611648619
50.0,0.0,22.06666666666669,38.363333333333294,19.23,,22.0,6.36666666666667,50.56,22.9057142857143,44.09,41.3266666666667,5.98333333333333,756.2,88.0,3.16666666666667,6,3.9236040320247407
70.0,0.0,,36.06,19.6,,20.2,11.1666666666667,20.26,21.76,37.5,37.0,9.16666666666667,761.233333333333,63.66666666666671,3.0,13,4.038715444039553
175.0,0.0,19.82333333333329,34.9666666666667,19.125,20.39,19.39,4.96666666666667,32.66666666666669,20.533333333333296,,,4.85,762.75,54.5,7.0,12,49.32051178766415
60.0,0.0,,41.0,20.1,20.963333333333296,19.5,2.56,92.09,22.2,49.2527777777778,45.03,2.61666666666667,745.983333333333,95.0,,5,48.89645704533905
70.0,0.0,22.6666666666667,42.03,21.8566666666667,22.445,21.175,,85.89,22.6888888888889,45.3961111111111,41.29,4.5,765.15,86.0,3.8333333333333295,22,22.521841118577868
120.0,0.0,23.0,37.43,20.56666666666669,23.6666666666667,22.39,,9.793333333333328,,34.0,33.59,6.0833333333333295,758.25,63.0,5.66666666666667,20,25.12070828815922
50.0,0.0,19.79,37.2,18.82333333333329,19.1,16.79,-1.76,94.62333333333328,19.23,44.8916666666667,41.6633333333333,-0.3,764.5,88.0,,2,10.422997549176216
40.0,0.0,21.2,36.29,18.6,20.2,19.79,19.875,53.2666666666667,22.2,39.6266666666667,39.5,5.03333333333333,766.6,84.3333333333333,2.0,23,24.480384588241577
175.0,0.0,22.7,32.53,20.6333333333333,21.7,22.32333333333329,9.53,17.7333333333333,,33.2666666666667,35.59,8.66666666666667,764.2,58.33333333333329,3.333333333333329,18,10.91672129696235
30.0,0.0,22.2,39.09,19.6,22.4266666666667,20.29,6.3333333333333295,63.05666666666671,24.0,45.3,42.245,6.26666666666667,757.366666666667,89.0,4.0,1,41.28960383823141
50.0,0.0,22.29,37.433333333333294,23.7,22.79,23.0,19.65,1.0,21.32333333333329,38.9,38.09,,762.233333333333,48.66666666666671,4.0,12,23.44533040886745
40.0,0.0,18.099999999999998,40.06,20.5,21.39,19.29,3.7,91.69,21.79,42.6822222222222,40.7666666666667,3.0,733.9333333333323,98.0,2.0,23,18.37730964180082
50.0,0.0,20.0,39.7,19.0,20.29,19.2,9.563333333333327,,19.89,37.03,39.1633333333333,,757.1666666666669,63.33333333333329,3.8333333333333295,14,32.90323348483071
-25.0,0.0,20.89,38.5266666666667,,21.533333333333296,19.79,9.06666666666667,42.2666666666667,19.7,37.73,36.363333333333294,5.66666666666667,753.1333333333331,54.16666666666671,1.16666666666667,14,
70.0,0.0,20.6,37.69,19.82333333333329,21.39,20.7,8.74,44.9444444444444,21.1222222222222,36.9833333333333,35.56,6.4,752.0,77.0,8.0,12,16.411101748235524
50.0,0.0,22.0,40.9,18.79,24.1,20.79,6.52666666666667,61.9,22.6,,45.5,6.3,754.0,95.0,4.0,4,7.73802890907973
170.0,0.0,23.29,34.43,22.26,23.32333333333329,22.8566666666667,13.39,1.0,24.1,35.4666666666667,36.518,13.3833333333333,764.95,40.83333333333329,4.8333333333333295,19,
50.0,0.0,19.79,38.7,18.9266666666667,19.23,18.6666666666667,-6.01,81.99666666666668,20.29,,39.1633333333333,-4.3333333333333295,758.7,93.0,1.0,23,10.36020697792992
60.0,0.0,22.1,,19.0,23.1,20.23,5.035625,58.6075,22.89,42.79,43.53,5.35,748.233333333333,86.1666666666667,7.3333333333333295,5,44.09245770657435
60.0,0.0,21.39,40.43,18.79,22.39,20.0,9.53,55.7566666666667,22.79,44.2,42.3266666666667,8.75,739.2999999999998,80.0,12.0,9,19.19540921226144
100.0,0.0,18.099999999999998,41.6633333333333,21.2,22.6,21.26,14.0633333333333,16.0966666666667,24.0,41.29,39.723333333333294,10.1666666666667,753.4,63.33333333333329,6.0,13,-27.280897863965947
40.0,0.0,20.7,39.06,18.79,21.26,20.6,1.2,81.5333333333333,20.82333333333329,44.3266666666667,,1.43333333333333,755.9,,1.0,3,29.816945793572813
40.0,0.0,20.89,40.79,18.0,23.1,20.29,3.0425,53.695,23.0,42.2,43.1266666666667,4.26666666666667,751.7,91.6666666666667,2.0,4,12.07690219162032
60.0,0.0,21.533333333333296,37.09,18.79,22.89,19.39,4.96666666666667,52.9,21.39,44.79,41.2,4.93333333333333,757.233333333333,95.3333333333333,1.0,5,19.059436162933707
60.0,0.0,20.0,34.4666666666667,17.8233333333333,21.39,18.39,6.06333333333333,51.63,21.963333333333296,35.8633333333333,36.7,4.8333333333333295,743.25,68.6666666666667,2.833333333333329,17,39.136260317172855
160.0,0.0,22.39,40.59,21.2,,21.39,14.9266666666667,12.1,24.0,39.9,42.89,14.0,751.2999999999998,63.0,5.0,16,5.576805036980659
175.0,0.0,22.6,40.4,20.32333333333329,24.5,20.1,11.09,37.8266666666667,22.79,40.363333333333294,42.0,10.3333333333333,756.9166666666669,66.5,4.3333333333333295,16,27.23617519950494
150.0,0.0,23.533333333333296,48.09666666666671,22.2,25.73,22.1333333333333,15.03,20.8,24.963333333333296,42.863333333333294,43.4,,749.1,73.0,9.0,18,40.57539529167116
70.0,0.0,21.29,38.23,18.76,23.29,19.89,5.23,160.87499999999994,22.39,36.79,,5.8,,79.6666666666667,3.333333333333329,22,26.804426324088126
90.0,0.0,22.73,43.363333333333294,21.55,22.29,20.26,10.2266666666667,93.3,,48.53,44.5,10.8,753.9,92.0,9.0,21,
-25.0,0.0,20.79,36.29,18.1,22.06666666666669,20.0,5.3,45.0266666666667,21.79,41.09,40.26,4.8333333333333295,761.7999999999998,79.3333333333333,2.16666666666667,7,41.09319191193208
80.0,0.0,22.2,38.76,20.6666666666667,,22.6714285714286,11.0633333333333,16.4666666666667,22.0,39.76,39.0,8.599999999999998,759.9,78.0,3.0,8,3.02909528836608
60.0,0.0,18.099999999999998,39.4,18.5,22.29,,5.30416666666667,57.2241666666667,26.294940476190497,41.010833333333295,43.09,5.5,753.9,96.0,2.0,4,2.099737408570945
40.0,0.0,21.5,37.06,18.6,21.6,20.0,5.115,62.7975,22.06666666666669,42.363333333333294,40.09,4.68333333333333,761.7999999999998,88.8333333333333,1.8333333333333297,4,32.293478527572006
60.0,0.0,21.0,,20.1,21.6,21.32333333333329,7.43333333333333,-37.218333333333256,21.28,50.2905555555556,47.93,,738.9,74.3333333333333,10.6666666666667,8,-27.280897863965947
50.0,,20.89,35.4333333333333,20.2,21.5,20.7,10.7566666666667,7.96666666666667,20.7,36.79,32.9333333333333,7.93333333333333,756.3333333333329,71.0,5.0,15,39.48262216290459
175.0,0.0,19.7,35.9666666666667,19.6,19.4266666666667,20.7,7.866666666666669,37.7333333333333,22.53,39.89,29.934999999999995,7.8333333333333295,767.4333333333329,67.6666666666667,-4.0,12,29.72171151777729
50.0,0.0,19.7,46.09,,19.79,18.7,10.19,96.73,17.7,50.4,48.9666666666667,10.3833333333333,757.5833333333329,123.08333333333326,10.0,11,48.446480359416455
70.0,0.0,21.7,48.6633333333333,21.0,22.29,20.39,7.59,98.8,,49.4822222222222,49.76,7.43333333333333,756.266666666667,90.0,6.3333333333333295,16,1.4074029168114066
120.0,0.0,19.0,38.8266666666667,17.6666666666667,26.0375,17.79,-4.19611111111111,83.99888888888891,20.1555555555556,42.018888888888895,38.09,,757.8333333333329,86.3333333333333,12.0,18,28.32912293961272
140.0,0.0,,46.76333333333329,20.06666666666669,22.89,21.2,8.63,35.0633333333333,23.54,40.656,38.963333333333296,9.45,751.2999999999998,74.0,7.5,19,25.828418554738164
175.0,0.0,22.89333333333329,42.19333333333329,21.7927777777778,21.6966666666667,20.89,0.1666666666666669,96.2266666666667,20.8011111111111,42.25,40.5,1.6,765.033333333333,88.6666666666667,2.333333333333329,19,35.7483106199652
50.0,0.0,22.39,43.7,20.39,23.29,22.5,8.72666666666667,46.49,23.16,43.236,42.8266666666667,10.6833333333333,751.45,80.1666666666667,5.66666666666667,0,16.00429790560156
140.0,,22.033333333333296,35.26,20.2,,19.79,-2.5,70.29,,32.9,38.723333333333294,-1.45,769.733333333333,82.5,1.0,20,11.487686075270176
30.0,0.0,20.1,36.9,16.89,20.29,19.23,0.1666666666666669,67.53,21.39,45.2,,0.566666666666667,733.9333333333323,93.3333333333333,1.0,5,31.26563001424074
80.0,0.0,21.033333333333296,40.363333333333294,19.56666666666669,22.7,19.39,6.19,82.36,23.39,39.5172222222222,40.59,18.54166666666668,740.7,66.0,5.0,15,25.30934070236981
100.0,0.0,23.0,46.26,22.0,21.89,19.7,11.4633333333333,99.9,21.8177777777778,53.1005555555556,51.0,11.6333333333333,754.1666666666669,93.6666666666667,8.0,21,27.467821771278977
120.0,0.0,,43.56,20.6,22.3566666666667,20.0,6.09,87.8966666666667,21.29,50.7772222222222,45.5666666666667,5.66666666666667,736.733333333333,93.0,4.3333333333333295,9,
90.0,0.0,22.1,42.4,20.5,23.29,22.0,12.318,40.476,22.1,43.09,40.363333333333294,10.0,751.9,90.0,3.0,14,27.581899776123464
60.0,0.0,22.2,34.7,19.6,23.5,22.29,4.86666666666667,33.0633333333333,23.5,40.6214285714286,39.79,4.75,763.25,78.5,2.5,6,21.59163084579632
40.0,0.0,,38.23,17.1,20.6,18.79,-0.2999999999999999,78.5,19.73,41.69333333333329,38.4975,-0.1833333333333329,756.5833333333329,99.8333333333333,2.0,8,31.118604203220457
50.0,0.0,22.6,44.09,,24.7,21.533333333333296,9.66,50.9666666666667,24.29,47.53,,9.0,748.9,92.0,1.0,0,43.51101933280006
40.0,0.0,,,20.56666666666669,20.7,21.26,1.1,,19.7,49.433333333333294,47.09,1.23333333333333,762.6,96.3333333333333,3.0,8,18.454181193374097
40.0,0.0,18.099999999999998,44.3266666666667,17.1666666666667,19.0,16.79,8.599999999999998,82.43,17.0833333333333,,44.09,8.3,763.0,83.0,11.0,14,43.7043781275861
60.0,0.0,21.9266666666667,44.5,20.6,23.0,21.1,13.86,47.6,24.1333333333333,27.56666666666675,46.4666666666667,14.4,748.533333333333,79.0,4.3333333333333295,1,6.681204866617918
175.0,0.0,21.29,44.0633333333333,20.3566666666667,23.6666666666667,21.39,8.46,65.8966666666667,22.15,44.62,42.2,8.05,739.95,68.5,10.5,15,27.67959770280868
60.0,0.0,20.79,38.29,19.1,21.89,21.29,8.13,59.59,22.39,37.4666666666667,36.1266666666667,7.5,750.6,88.0,6.0,15,47.06818412523717
60.0,0.0,24.500000000000004,39.0,21.0,22.5,21.5,14.0666666666667,14.03,24.29,38.6566666666667,,11.1666666666667,753.283333333333,61.16666666666671,4.0,16,13.565072789788246
110.0,0.0,24.500000000000004,38.33,24.074999999999996,24.56666666666669,23.89,19.875,-1.0,23.9266666666667,39.7666666666667,39.1266666666667,-6.325000000000006,752.5,43.0,4.0,19,16.078188992105424
